employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_foreign_citizenship,has_criminal_record,has_medical_history,employee_origin_country,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,is_abroad,trip_day_number,hostility_country_level,num_entries,num_unique_campus,late_exit_flag,entry_during_weekend,is_malicious
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,26,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,4,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,1,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,11,0,26,0,0,0.0,0,1,1,0,1,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,3,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,7,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,4,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,17,2,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,47,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,1,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,5,1,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,2,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,4,1,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,11,1,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,16,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,2,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,33,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,1,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,37,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,36,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,19,0,38,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,8,2,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,42,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,0,0,0,0.0,0,1,1,0,1,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,35,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,34,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,2,0,30,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,5,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,42,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,0,0,0,0.0,0,2,1,0,1,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,31,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,13,3,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,4,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,26,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,8,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,25,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,8,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,17,3,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,10,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,39,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,28,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,3,1,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,7,1,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,25,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Test Engineer,16,0,3,1,0,1,India,0,0,31,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,1,0,36,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,13,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,45,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,3,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,41,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,16,3,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,11,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,28,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,39,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,3,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,6,0,7,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,33,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,4,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,9,0,27,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,8,2,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,5,1,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,40,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,4,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,11,1,39,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,35,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,6,1,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,46,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,1,0,39,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,7,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,32,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,10,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,1,0,34,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,6,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,1,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,4,1,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,1,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,40,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,37,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,2,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,9,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,5,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,41,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,20,2,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,23,3,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,8,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,43,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,7,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,5,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,19,1,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus A,Secretary,15,0,2,1,0,0,Russia,0,0,28,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,0,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,33,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,0,0,0,0.0,0,1,1,0,1,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,41,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,3,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,27,3,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,1,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,2,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,6,1,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,52,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,2,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,29,0,0,0.0,0,2,1,0,1,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,6,0,0,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,38,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,31,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,1,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,30,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,1,0,36,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,4,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,16,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,40,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,42,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,2,0,3,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,33,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,27,7,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,20,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,15,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,5,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,20,0,0,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,25,6,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,1,0,0,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,7,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,3,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,5,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,48,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,2,0,39,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,4,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,6,2,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,2,0,40,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,8,0,37,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,39,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,40,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,7,0,0,0,0,0.0,0,1,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,17,2,0,0,0,0.0,0,2,1,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,2,0,0,0,0,0.0,0,0,0,0,0,0
R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),9,0,2,0,0,1,Morocco,0,0,32,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,2,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,39,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,32,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,1,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,38,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,12,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,27,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,1,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,1,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,12,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,31,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,5,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,0,0,0,0.0,0,1,1,0,1,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,36,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,32,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,4,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,7,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,26,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,4,1,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,38,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,15,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,3,1,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,28,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,6,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,1,0,29,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,35,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,10,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,18,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,41,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,8,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,33,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,5,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,4,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,4,1,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,42,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,6,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,11,3,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,6,0,25,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,46,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,2,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,6,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,4,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,9,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,40,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,31,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,14,1,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,2,0,34,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,17,0,30,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,0,0,41,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,9,2,27,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,9,3,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus C,Design Engineer,23,0,2,1,0,0,Germany,3,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,0,0,49,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,7,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,6,1,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,0,0,45,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,5,0,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,12,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,6,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,0,0,41,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,0,0,34,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,3,0,0,0,0,0.0,0,1,1,0,1,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,1,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,1,0,0,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,1,0,41,0,0,0.0,0,0,0,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,4,1,0,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,0,0,33,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,2,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,0,0,34,0,0,0.0,0,2,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,9,0,0,0,0,0.0,0,1,1,0,0,0
Engineering Department,Campus B,Test Engineer,24,0,2,0,0,0,Israel,0,0,0,0,1,1.0,0,0,0,0,0,0
