log_id,Customer_ID,login_time,device_id,new_device_flag,ip_address,location_city,location_unusual_flag,network_type,authentication_result,failed_attempts_before_success,off_hours_login_flag
AUTH-000191,CUST000090,2026-07-23 18:20:11,DEV-284C4CAB,0,154.29.101.81,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-000192,CUST000090,2026-04-16 14:39:30,DEV-CA08EF7B,0,86.166.136.26,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-000193,CUST000091,2026-05-04 21:20:30,DEV-75C54898,0,138.179.134.170,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-000194,CUST000091,2026-07-13 17:49:51,DEV-2AC09DC2,0,147.47.36.17,Oshakati,0,VPN,Success,0,0
AUTH-000195,CUST000091,2026-04-06 21:13:12,DEV-75C54898,0,165.199.42.235,Tsumeb,0,Mobile Data,Success,0,0
AUTH-000196,CUST000091,2026-06-01 13:03:42,DEV-2AC09DC2,0,175.251.179.162,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-000197,CUST000091,2026-07-22 10:00:35,DEV-2AC09DC2,0,207.169.179.92,Oshakati,0,Mobile Data,Success,0,0
AUTH-000198,CUST000092,2026-06-25 15:20:18,DEV-3490CACA,0,153.124.193.222,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-000199,CUST000092,2026-04-04 11:26:56,DEV-3490CACA,0,159.108.169.234,Oshakati,0,Mobile Data,Failed then Success,3,0
AUTH-000200,CUST000092,2026-04-15 23:59:21,DEV-EAD49A6F,0,195.77.181.31,Ondangwa,0,Public Wi-Fi,Success,0,1
AUTH-000201,CUST000092,2026-08-16 00:46:29,DEV-3490CACA,0,153.37.217.100,Katima Mulilo,1,VPN,Success,0,1
AUTH-000202,CUST000092,2026-05-06 18:52:27,DEV-3490CACA,0,140.201.134.33,Ondangwa,0,Home Wi-Fi,Failed then Success,3,0
AUTH-000203,CUST000092,2026-04-04 04:15:28,DEV-EAD49A6F,0,198.5.193.246,Keetmanshoop,1,Mobile Data,Success,0,1
AUTH-000204,CUST000093,2026-09-08 02:10:25,DEV-0E6E92DF,0,47.125.70.89,Karasburg,0,Public Wi-Fi,Success,0,1
AUTH-000205,CUST000094,2026-08-11 21:09:29,DEV-1CAD3038,0,46.37.98.78,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000206,CUST000095,2026-04-28 13:43:48,DEV-EBCE4B0F,0,202.163.72.26,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000207,CUST000095,2026-09-05 07:53:35,DEV-EBCE4B0F,0,105.215.99.166,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000208,CUST000096,2026-07-02 21:05:57,DEV-0A35755A,0,161.0.66.216,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-000209,CUST000097,2026-06-28 06:25:16,DEV-5924A379,0,73.12.4.182,Gobabis,0,Mobile Data,Failed then Success,3,0
AUTH-000210,CUST000098,2026-09-08 08:59:30,DEV-FDEF5207,1,142.99.213.166,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-000211,CUST000098,2026-05-27 19:23:57,DEV-5F945AE1,0,222.162.96.119,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-000212,CUST000099,2026-08-26 09:11:34,DEV-4661B85A,1,216.142.19.9,Keetmanshoop,1,VPN,Success,0,0
AUTH-000213,CUST000099,2026-03-27 19:34:24,DEV-F338B1E6,0,198.76.48.86,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-000214,CUST000100,2026-05-05 04:39:49,DEV-4D184474,0,178.251.4.55,Oshakati,1,Home Wi-Fi,Failed then Success,1,1
AUTH-000215,CUST000101,2026-05-09 13:34:13,DEV-EB2C6D6F,0,146.38.99.151,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-000216,CUST000102,2026-06-08 16:15:19,DEV-49582B82,0,181.75.251.67,Oshakati,0,Home Wi-Fi,Failed then Success,2,0
AUTH-000217,CUST000102,2026-05-30 21:03:22,DEV-49582B82,0,116.227.93.168,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-000218,CUST000102,2026-08-24 21:15:54,DEV-7D2306F2,1,60.123.249.202,Ondangwa,0,Mobile Data,Success,0,0
AUTH-000219,CUST000102,2026-06-10 10:24:15,DEV-00A3D4F2,1,113.163.138.173,Luderitz,1,VPN,Success,0,0
AUTH-000220,CUST000102,2026-09-03 12:03:17,DEV-3AB94C44,1,32.138.217.160,Ondangwa,0,Public Wi-Fi,Failed then Success,2,0
AUTH-000221,CUST000103,2026-08-13 15:58:00,DEV-5EB64DE6,0,69.100.84.188,Ondangwa,0,Mobile Data,Success,0,0
AUTH-000222,CUST000103,2026-04-08 12:25:58,DEV-2343CBDA,0,50.60.36.124,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-000223,CUST000104,2026-08-03 21:29:06,DEV-FC37F20B,0,154.239.109.155,Luderitz,0,Public Wi-Fi,Success,0,0
AUTH-000224,CUST000105,2026-09-11 10:01:16,DEV-611C9DDC,0,41.197.132.48,Gobabis,1,Mobile Data,Success,0,0
AUTH-000225,CUST000106,2026-06-22 16:16:48,DEV-829264AC,0,200.67.179.172,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-000226,CUST000106,2026-08-20 21:11:58,DEV-829264AC,0,183.162.234.226,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000227,CUST000106,2026-04-02 06:26:08,DEV-829264AC,0,91.206.148.69,Gobabis,0,Mobile Data,Failed then Success,4,0
AUTH-000228,CUST000106,2026-07-14 21:42:31,DEV-3E195304,1,223.226.157.95,Katima Mulilo,0,Mobile Data,Failed then Success,3,0
AUTH-000229,CUST000107,2026-03-27 04:51:58,DEV-B85B4830,0,200.118.26.3,Tsumeb,0,Home Wi-Fi,Success,0,1
AUTH-000230,CUST000108,2026-08-05 18:05:23,DEV-C451D7A7,0,17.120.63.60,Keetmanshoop,0,VPN,Failed then Success,1,0
AUTH-000231,CUST000108,2026-05-25 07:05:25,DEV-C451D7A7,0,157.196.26.89,Luderitz,0,Home Wi-Fi,Failed then Success,2,0
AUTH-000232,CUST000108,2026-09-05 16:36:54,DEV-DA82B315,0,164.248.158.59,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-000233,CUST000109,2026-06-26 23:43:59,DEV-9367DF14,1,209.103.161.134,Katima Mulilo,0,Home Wi-Fi,Success,0,1
AUTH-000234,CUST000109,2026-07-25 10:48:52,DEV-7EBF6740,0,7.77.240.185,Rundu,0,Home Wi-Fi,Failed then Success,4,0
AUTH-000235,CUST000109,2026-05-21 18:48:47,DEV-BE234C21,1,180.46.195.38,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000236,CUST000109,2026-07-19 01:53:04,DEV-798ACAAE,1,140.249.62.97,Katima Mulilo,0,Home Wi-Fi,Success,0,1
AUTH-000237,CUST000110,2026-05-28 20:31:14,DEV-43435EEA,0,150.238.46.114,Tsumeb,0,Mobile Data,Success,0,0
AUTH-000238,CUST000111,2026-07-28 08:05:17,DEV-C19850CE,0,203.23.254.202,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-000239,CUST000112,2026-08-31 02:28:23,DEV-3E343017,0,92.97.45.196,Ondangwa,0,Home Wi-Fi,Success,0,1
AUTH-000240,CUST000113,2026-06-12 06:05:22,DEV-6588E417,0,221.47.10.68,Tsumeb,0,Mobile Data,Success,0,0
AUTH-000241,CUST000114,2026-07-29 08:46:57,DEV-F128C4D6,0,196.255.32.150,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-000242,CUST000114,2026-08-20 14:31:09,DEV-F128C4D6,0,198.32.159.253,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-000243,CUST000114,2026-09-06 13:46:40,DEV-F128C4D6,0,165.190.236.87,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-000244,CUST000115,2026-07-22 16:28:21,DEV-FFBAC850,0,79.111.12.36,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-000245,CUST000115,2026-08-14 18:20:18,DEV-A7081FB7,0,177.202.0.240,Karasburg,0,Mobile Data,Success,0,0
AUTH-000246,CUST000116,2026-04-25 09:59:36,DEV-121770F0,1,168.103.38.86,Gobabis,0,Mobile Data,Success,0,0
AUTH-000247,CUST000116,2026-04-01 12:28:51,DEV-4A5A1044,1,27.173.45.121,Rundu,0,Mobile Data,Failed then Success,3,0
AUTH-000248,CUST000117,2026-08-05 19:50:24,DEV-2BC3A9A4,0,59.245.166.206,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-000249,CUST000118,2026-07-06 03:44:57,DEV-73F4A27B,0,133.173.175.216,Katima Mulilo,0,Public Wi-Fi,Success,0,1
AUTH-000250,CUST000118,2026-08-06 11:41:39,DEV-AE08672B,1,160.5.63.100,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-000251,CUST000118,2026-05-07 19:06:00,DEV-FA5B75C9,0,118.182.230.76,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-000252,CUST000119,2026-06-08 18:29:49,DEV-832A5C52,0,199.47.171.106,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000253,CUST000120,2026-09-01 08:07:53,DEV-AF0D5D51,0,89.37.79.87,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-000254,CUST000121,2026-06-18 09:28:46,DEV-F41B0D29,0,207.215.182.106,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-000255,CUST000122,2026-09-15 09:43:51,DEV-6306592F,0,110.92.6.185,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-000256,CUST000122,2026-06-11 13:51:25,DEV-6306592F,0,144.245.213.4,Henties Bay,0,Mobile Data,Success,0,0
AUTH-000257,CUST000122,2026-05-10 20:37:27,DEV-6306592F,0,56.205.62.138,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-000258,CUST000122,2026-04-29 11:23:20,DEV-6306592F,0,101.195.76.200,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-000259,CUST000123,2026-07-25 18:37:07,DEV-781432BD,0,112.142.63.119,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000260,CUST000123,2026-04-28 08:43:08,DEV-B5E18EE8,0,205.45.249.9,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-000261,CUST000123,2026-08-25 10:36:24,DEV-781432BD,0,15.151.162.37,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000262,CUST000124,2026-06-12 10:11:20,DEV-556641D2,0,212.187.107.40,Rundu,0,VPN,Success,0,0
AUTH-000263,CUST000124,2026-08-15 21:26:43,DEV-556641D2,0,210.36.246.64,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-000264,CUST000124,2026-04-29 07:17:14,DEV-556641D2,0,118.91.144.233,Rundu,0,Mobile Data,Success,0,0
AUTH-000265,CUST000125,2026-06-12 23:17:49,DEV-CFF158C4,1,207.54.184.236,Rundu,0,Home Wi-Fi,Success,0,1
AUTH-000266,CUST000126,2026-07-02 19:06:47,DEV-1CA71F8B,0,154.15.20.67,Luderitz,0,Public Wi-Fi,Failed then Success,3,0
AUTH-000267,CUST000127,2026-04-17 23:49:51,DEV-1B68BEC3,1,219.235.63.105,Katima Mulilo,0,Mobile Data,Success,0,1
AUTH-000268,CUST000128,2026-05-28 10:50:13,DEV-FE5FBB58,0,208.69.85.187,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-000269,CUST000129,2026-08-20 15:18:36,DEV-993F2A8A,0,147.31.100.196,Tsumeb,0,Mobile Data,Success,0,0
AUTH-000270,CUST000129,2026-05-07 07:17:55,DEV-993F2A8A,0,79.97.27.242,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-000271,CUST000130,2026-05-05 21:09:36,DEV-1CA40F98,0,130.66.170.164,Ondangwa,0,Mobile Data,Success,0,0
AUTH-000272,CUST000130,2026-09-03 14:44:59,DEV-1CA40F98,0,202.97.60.143,Oshakati,0,Mobile Data,Success,0,0
AUTH-000273,CUST000131,2026-09-03 17:54:04,DEV-3F485A27,0,167.135.81.91,Keetmanshoop,0,VPN,Success,0,0
AUTH-000274,CUST000131,2026-06-22 15:21:35,DEV-B79DAB89,0,18.71.102.57,Luderitz,0,Mobile Data,Success,0,0
AUTH-000275,CUST000131,2026-05-05 05:01:07,DEV-A7FB9559,0,170.122.177.7,Luderitz,0,Home Wi-Fi,Success,0,1
AUTH-000276,CUST000131,2026-07-04 10:56:41,DEV-3F485A27,0,217.140.33.93,Keetmanshoop,0,Mobile Data,Success,0,0
AUTH-000277,CUST000131,2026-07-14 11:03:25,DEV-B79DAB89,0,137.166.90.170,Karasburg,0,Mobile Data,Success,0,0
AUTH-000278,CUST000132,2026-05-16 05:04:08,DEV-46ADE4A5,0,124.181.17.107,Karasburg,1,VPN,Success,0,1
AUTH-000279,CUST000132,2026-07-05 08:14:24,DEV-A10E8655,1,161.104.158.11,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-000280,CUST000133,2026-07-13 10:41:43,DEV-16B0A600,1,203.185.236.140,Gobabis,0,Mobile Data,Failed then Success,3,0
AUTH-000281,CUST000133,2026-05-12 10:58:26,DEV-4DDCDFC0,0,197.63.149.29,Gobabis,0,Public Wi-Fi,Failed then Success,1,0
AUTH-000282,CUST000133,2026-06-05 19:20:50,DEV-43C95219,1,149.159.23.81,Oshakati,1,Mobile Data,Success,0,0
AUTH-000283,CUST000133,2026-05-13 06:54:54,DEV-4DDCDFC0,0,170.137.0.24,Henties Bay,1,Mobile Data,Success,0,0
AUTH-000284,CUST000134,2026-09-10 13:31:24,DEV-DEC38F46,1,200.9.135.33,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000285,CUST000134,2026-09-17 16:08:24,DEV-C8113013,0,134.118.116.45,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-000286,CUST000134,2026-04-01 06:37:04,DEV-84D33933,1,140.200.177.162,Ondangwa,1,VPN,Success,0,0
AUTH-000287,CUST000134,2026-07-30 19:27:44,DEV-86BD951F,1,62.195.50.182,Katima Mulilo,0,Mobile Data,Failed then Success,3,0
AUTH-000288,CUST000134,2026-09-05 10:34:20,DEV-A70023F4,1,18.102.203.129,Katima Mulilo,0,Mobile Data,Failed then Success,4,0
AUTH-000289,CUST000135,2026-04-01 13:05:59,DEV-3519BAD3,0,210.249.117.11,Henties Bay,0,Mobile Data,Success,0,0
AUTH-000290,CUST000135,2026-05-09 09:00:45,DEV-387E98E1,0,162.237.8.125,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-000291,CUST000135,2026-06-18 14:10:23,DEV-3519BAD3,0,119.77.251.131,Henties Bay,0,Public Wi-Fi,Success,0,0
AUTH-000292,CUST000135,2026-09-14 14:33:04,DEV-31045ABE,0,167.166.228.61,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-000293,CUST000136,2026-09-09 11:23:10,DEV-D534153D,0,154.82.123.57,Karasburg,0,Mobile Data,Success,0,0
AUTH-000294,CUST000137,2026-06-20 22:15:02,DEV-3D7FBC41,0,98.57.170.114,Gobabis,0,Home Wi-Fi,Success,0,1
AUTH-000295,CUST000138,2026-06-12 19:14:20,DEV-17CC72EE,0,223.243.90.78,Oshakati,1,Public Wi-Fi,Failed then Success,1,0
AUTH-000296,CUST000138,2026-08-18 07:25:04,DEV-17CC72EE,0,159.212.247.2,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-000297,CUST000138,2026-09-18 15:47:39,DEV-17CC72EE,0,200.105.27.84,Luderitz,0,VPN,Success,0,0
AUTH-000298,CUST000138,2026-05-11 13:09:00,DEV-17CC72EE,0,128.2.199.215,Katima Mulilo,1,Public Wi-Fi,Success,0,0
AUTH-000299,CUST000139,2026-04-01 04:54:47,DEV-296EAB17,0,158.71.210.125,Ondangwa,0,Home Wi-Fi,Success,0,1
AUTH-000300,CUST000139,2026-06-23 00:45:17,DEV-296EAB17,0,201.207.100.171,Tsumeb,0,Home Wi-Fi,Success,0,1
AUTH-000301,CUST000140,2026-03-28 23:32:08,DEV-315F4D38,0,211.221.38.76,Gobabis,0,Mobile Data,Success,0,1
AUTH-000302,CUST000140,2026-05-23 15:16:54,DEV-C6E6A3D1,1,193.63.22.149,Rundu,0,Mobile Data,Success,0,0
AUTH-000303,CUST000140,2026-07-24 08:12:08,DEV-3370AB9B,0,136.157.224.88,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-000304,CUST000140,2026-07-25 17:49:13,DEV-F01DF554,1,117.38.69.165,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-000305,CUST000141,2026-04-27 07:13:53,DEV-CD78CA9E,0,83.33.100.140,Gobabis,1,VPN,Success,0,0
AUTH-000306,CUST000142,2026-05-21 11:01:25,DEV-A6669B45,0,206.148.60.178,Luderitz,1,VPN,Failed then Success,1,0
AUTH-000307,CUST000142,2026-09-08 13:08:12,DEV-A6669B45,0,219.69.136.55,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-000308,CUST000142,2026-04-07 23:12:57,DEV-A6669B45,0,221.91.250.173,Katima Mulilo,1,Home Wi-Fi,Success,0,1
AUTH-000309,CUST000143,2026-08-20 18:31:01,DEV-9D030C41,0,216.139.22.0,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-000310,CUST000144,2026-07-31 07:39:39,DEV-BE37C791,0,148.2.133.211,Karasburg,0,Home Wi-Fi,Failed then Success,4,0
AUTH-000311,CUST000144,2026-08-26 13:40:51,DEV-1086E7B6,1,199.150.158.118,Swakopmund,1,VPN,Success,0,0
AUTH-000312,CUST000145,2026-05-02 16:24:17,DEV-D884580A,0,204.149.66.134,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000313,CUST000146,2026-09-09 17:49:37,DEV-A7525DC2,0,204.18.7.172,Keetmanshoop,1,Mobile Data,Success,0,0
AUTH-000314,CUST000147,2026-09-09 13:36:54,DEV-3C890BEF,0,214.210.84.166,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-000315,CUST000147,2026-04-27 06:45:44,DEV-D36D240E,1,210.204.248.163,Ondangwa,0,Mobile Data,Failed then Success,4,0
AUTH-000316,CUST000149,2026-07-26 08:03:14,DEV-2158278D,0,222.1.113.104,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-000317,CUST000150,2026-07-20 16:03:01,DEV-CC0F574C,0,212.156.68.77,Gobabis,0,Mobile Data,Success,0,0
AUTH-000318,CUST000150,2026-03-30 18:37:06,DEV-CC0F574C,0,187.240.175.100,Gobabis,0,VPN,Success,0,0
AUTH-000319,CUST000150,2026-07-03 21:41:20,DEV-CC0F574C,0,41.12.68.255,Gobabis,0,Mobile Data,Success,0,0
AUTH-000320,CUST000150,2026-07-13 15:08:11,DEV-CC0F574C,0,89.56.162.112,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000321,CUST000151,2026-08-11 21:09:21,DEV-296B6D45,0,143.2.150.19,Luderitz,0,VPN,Success,0,0
AUTH-000322,CUST000151,2026-04-13 03:28:00,DEV-5786351E,0,105.29.239.235,Keetmanshoop,0,Home Wi-Fi,Success,0,1
AUTH-000323,CUST000151,2026-08-04 22:03:24,DEV-6AFEA94B,1,174.172.175.214,Luderitz,0,VPN,Success,0,1
AUTH-000324,CUST000152,2026-04-14 18:06:53,DEV-52846822,1,16.255.139.9,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-000325,CUST000152,2026-08-21 22:18:01,DEV-C618F4BC,1,6.83.247.94,Gobabis,0,Home Wi-Fi,Success,0,1
AUTH-000326,CUST000152,2026-07-14 08:21:38,DEV-AFEEB9F3,0,120.185.116.99,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000327,CUST000152,2026-08-21 11:03:06,DEV-CB0754E5,1,41.91.83.68,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-000328,CUST000153,2026-06-14 15:15:06,DEV-CB28C7CB,1,158.218.228.71,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-000329,CUST000154,2026-07-16 15:52:42,DEV-04E57286,0,87.46.169.37,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-000330,CUST000155,2026-07-29 23:19:50,DEV-0926EFF5,1,20.145.25.9,Henties Bay,0,Home Wi-Fi,Success,0,1
AUTH-000331,CUST000156,2026-08-17 17:11:28,DEV-5F132F40,1,201.174.199.202,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-000332,CUST000156,2026-08-02 23:05:42,DEV-C4306D43,0,166.221.1.63,Karasburg,0,Home Wi-Fi,Success,0,1
AUTH-000333,CUST000156,2026-07-12 21:36:56,DEV-C4306D43,0,1.246.216.226,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-000334,CUST000156,2026-09-13 10:07:48,DEV-585AE27C,0,134.64.254.108,Keetmanshoop,0,Mobile Data,Success,0,0
AUTH-000335,CUST000157,2026-09-05 12:52:40,DEV-860030C6,0,195.162.168.72,Luderitz,1,Home Wi-Fi,Success,0,0
AUTH-000336,CUST000157,2026-06-12 20:58:55,DEV-B34D88DB,1,220.183.241.192,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-000337,CUST000158,2026-08-23 09:59:06,DEV-6DF5BF89,0,53.168.247.51,Katima Mulilo,0,Public Wi-Fi,Success,0,0
AUTH-000338,CUST000159,2026-07-12 21:02:11,DEV-15C024FD,0,185.42.193.134,Henties Bay,0,Mobile Data,Success,0,0
AUTH-000339,CUST000160,2026-07-10 13:03:47,DEV-15FE0696,0,23.105.217.62,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-000340,CUST000160,2026-07-25 09:55:14,DEV-15FE0696,0,209.39.105.174,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-000341,CUST000160,2026-05-26 12:58:52,DEV-15FE0696,0,128.4.180.230,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-000342,CUST000161,2026-09-08 18:08:49,DEV-528CBCC6,0,210.50.28.162,Gobabis,1,VPN,Failed then Success,4,0
AUTH-000343,CUST000161,2026-09-10 12:17:23,DEV-528CBCC6,0,54.71.49.73,Ondangwa,0,Mobile Data,Failed then Success,4,0
AUTH-000344,CUST000161,2026-06-04 21:37:35,DEV-528CBCC6,0,175.27.36.223,Oshakati,0,Mobile Data,Success,0,0
AUTH-000345,CUST000161,2026-07-30 11:54:36,DEV-528CBCC6,0,44.115.25.206,Tsumeb,0,Home Wi-Fi,Failed then Success,4,0
AUTH-000346,CUST000161,2026-06-19 06:30:58,DEV-528CBCC6,0,169.1.48.214,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-000347,CUST000162,2026-05-14 14:27:57,DEV-E0F382C7,1,202.161.167.116,Rundu,1,Mobile Data,Success,0,0
AUTH-000348,CUST000162,2026-06-18 09:00:32,DEV-88ECF7AE,0,174.9.244.224,Karasburg,0,Mobile Data,Success,0,0
AUTH-000349,CUST000162,2026-08-31 02:40:20,DEV-88ECF7AE,0,193.127.27.159,Karasburg,0,Home Wi-Fi,Failed then Success,2,1
AUTH-000350,CUST000163,2026-04-27 18:42:20,DEV-92CA25FA,0,145.56.137.164,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-000351,CUST000163,2026-04-09 07:37:45,DEV-92CA25FA,0,13.133.118.137,Rundu,0,Mobile Data,Success,0,0
AUTH-000352,CUST000163,2026-06-15 17:32:19,DEV-92CA25FA,0,183.131.251.254,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-000353,CUST000164,2026-05-12 11:43:57,DEV-786767B4,0,216.202.156.239,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-000354,CUST000164,2026-07-26 16:23:16,DEV-332F01FB,0,145.239.227.109,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-000355,CUST000165,2026-06-07 21:56:12,DEV-78FAB5FD,1,117.244.250.241,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-000356,CUST000165,2026-09-10 10:12:21,DEV-BC8E5473,1,215.139.183.72,Karasburg,0,Public Wi-Fi,Success,0,0
AUTH-000357,CUST000166,2026-07-24 08:31:21,DEV-DC644F05,0,148.52.224.11,Ondangwa,1,Home Wi-Fi,Failed then Success,2,0
AUTH-000358,CUST000167,2026-05-05 08:08:39,DEV-68F3EA8B,0,205.101.116.157,Walvis Bay,0,Home Wi-Fi,Failed then Success,2,0
AUTH-000359,CUST000167,2026-05-11 16:48:53,DEV-F981C351,0,159.51.24.247,Henties Bay,0,Mobile Data,Failed then Success,3,0
AUTH-000360,CUST000167,2026-07-25 02:10:04,DEV-68F3EA8B,0,210.130.80.127,Walvis Bay,0,Mobile Data,Success,0,1
AUTH-000361,CUST000167,2026-07-21 10:21:57,DEV-F981C351,0,190.215.14.154,Gobabis,1,Home Wi-Fi,Failed then Success,2,0
AUTH-000362,CUST000167,2026-08-12 00:07:23,DEV-F981C351,0,199.85.204.117,Henties Bay,0,Home Wi-Fi,Success,0,1
AUTH-000363,CUST000168,2026-06-04 23:41:53,DEV-AA98C8EB,1,207.154.48.240,Walvis Bay,0,Home Wi-Fi,Failed then Success,3,1
AUTH-000364,CUST000168,2026-06-26 06:19:26,DEV-ADC225A7,0,129.122.125.1,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-000365,CUST000169,2026-06-19 15:07:50,DEV-32F10C23,1,178.178.173.136,Keetmanshoop,1,VPN,Success,0,0
AUTH-000366,CUST000169,2026-03-28 19:18:10,DEV-C9779E44,1,193.14.160.229,Gobabis,0,Mobile Data,Success,0,0
AUTH-000367,CUST000169,2026-08-08 23:58:07,DEV-478265C3,0,52.208.25.44,Oshakati,1,VPN,Failed then Success,1,1
AUTH-000368,CUST000169,2026-04-10 20:18:16,DEV-FE8E45ED,1,201.61.23.219,Tsumeb,1,VPN,Success,0,0
AUTH-000369,CUST000169,2026-07-17 19:47:07,DEV-BF72E9BD,1,128.172.242.82,Gobabis,0,Home Wi-Fi,Failed then Success,2,0
AUTH-000370,CUST000169,2026-07-22 14:56:46,DEV-04B9F0FF,1,155.140.64.141,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-000371,CUST000169,2026-06-29 21:51:26,DEV-478265C3,0,176.59.33.54,Ondangwa,1,VPN,Success,0,0
AUTH-000372,CUST000170,2026-07-07 20:11:39,DEV-B6DDC75C,0,133.17.197.179,Tsumeb,0,Public Wi-Fi,Success,0,0
AUTH-000373,CUST000171,2026-06-24 19:28:02,DEV-D7898D62,0,71.16.20.17,Katima Mulilo,1,Home Wi-Fi,Success,0,0
AUTH-000374,CUST000171,2026-06-17 13:42:55,DEV-D7898D62,0,222.125.17.182,Karasburg,0,Mobile Data,Failed then Success,2,0
AUTH-000375,CUST000171,2026-06-25 18:09:53,DEV-D7898D62,0,191.190.110.111,Tsumeb,1,Public Wi-Fi,Success,0,0
AUTH-000376,CUST000172,2026-04-16 05:20:15,DEV-984E0724,0,125.94.30.103,Gobabis,1,Public Wi-Fi,Success,0,1
AUTH-000377,CUST000172,2026-04-25 05:51:36,DEV-984E0724,0,159.229.183.77,Keetmanshoop,0,VPN,Success,0,1
AUTH-000378,CUST000172,2026-09-16 07:35:35,DEV-BE1A2418,1,158.22.226.129,Rundu,1,VPN,Success,0,0
AUTH-000379,CUST000172,2026-05-25 16:23:52,DEV-568C037C,1,130.37.8.93,Walvis Bay,1,Mobile Data,Success,0,0
AUTH-000380,CUST000172,2026-06-03 17:45:28,DEV-6A041053,0,120.192.110.66,Katima Mulilo,1,VPN,Success,0,0
AUTH-000381,CUST000174,2026-06-13 09:02:57,DEV-6FC9A513,0,52.196.212.56,Tsumeb,0,Mobile Data,Success,0,0
